name,cuisine,price_level,lat,lon,image_url,category,category_international,opening_hours,address,facebook,phone,email,url,RunDate
ข้าวหมูทอดยันหว่างต้นสน,อาหารไทย,-,13.8186164,100.0523974,https://img.wongnai.com/p/_-x_/2021/06/03/42e93e04dfbb4d1cbf79bd58ec626f59.jpg,อาหารไทย,Thai,"{'open': False, 'message': '24 ชั่วโมง', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '145/3 ราชดำเนิน ถนน ซอย8/1 ตำบลพระปฐมเจดีย์ อำเภอเมืองนครปฐม นครปฐม ประเทศไทย', 'hint': '', 'subDistrict': {'id': 614, 'name': 'พระปฐมเจดีย์'}, 'district': {'id': 603, 'name': 'เมืองนครปฐม'}, 'city': {'id': 602, 'name': 'นครปฐม'}}",-,973076641,-,https://www.wongnai.com/delivery/businesses/901656CX,6/29/2021 11:55
"ขนม อาหารตามสั่ง Milk""S ONE",อาหารตามสั่ง/อาหารจานเดียว/เบเกอรี/เค้ก,ต่ำกว่า 100 บาท,13.69671695,100.4842563,https://img.wongnai.com/p/_-x_/2020/12/24/c698951fafca401bb62cf4e6d08f1d8e.jpg,อาหารตามสั่ง/อาหารจานเดียว/เบเกอรี/เค้ก,À La Carte/Rice Dish/Bakery/Cake,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '193 ซอย เจริญนคร 78', 'hint': 'ไม่มีหน้าร้าน ทำโฮมเมด', 'subDistrict': {'id': 80, 'name': 'ดาวคะนอง'}, 'district': {'id': 74, 'name': 'ธนบุรี'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,820474465,-,https://www.wongnai.com/delivery/businesses/498866yA,6/29/2021 11:55
ก๋วยเตี๋ยวต้มยำทะเล ริมเขื่อน,อาหารทะเล/ก๋วยเตี๋ยว,ต่ำกว่า 100 บาท,12.241789,102.505642,https://img.wongnai.com/p/_-x_/2019/12/09/c1a574ada4854c188002bd4b96fab6eb.jpg,อาหารทะเล/ก๋วยเตี๋ยว,Seafood/Noodles,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 06:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'เทศบาล 4', 'hint': 'ศาลเจ้าพ่อหลักเมืองตราด ไปทางชลประทาน', 'subDistrict': {'id': 2397, 'name': 'หนองเสม็ด'}, 'district': {'id': 2395, 'name': 'เมืองตราด'}, 'city': {'id': 2394, 'name': 'ตราด'}}",-,923244665,-,https://www.wongnai.com/delivery/businesses/23449PA,6/29/2021 11:55
Siri Home Cafe ( ศิริ โฮม คาเฟ่),ร้านกาแฟ/ชา/เบเกอรี/เค้ก/เครื่องดื่ม/น้ำผลไม้,101 - 250 บาท,13.57673074,100.5742609,https://img.wongnai.com/p/_-x_/2020/05/14/a1ce0b75acf042cf8377141a5e87f1a9.jpg,ร้านกาแฟ/ชา/เบเกอรี/เค้ก/เครื่องดื่ม/น้ำผลไม้,Coffee Shop/Tea House/Bakery/Cake/Beverage/Juice,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 07:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนน สุขสวัสดิ์ ตำบล แหลมฟ้าผ่า อำเภอพระสมุทรเจดีย์ สมุทรปราการ ประเทศไทย', 'hint': 'เยื้องๆ ตรงข้ามมินิ บิ๊กซี แหลมฟ้าผ่่า', 'subDistrict': {'id': 984, 'name': 'ในคลองบางปลากด'}, 'district': {'id': 982, 'name': 'พระสมุทรเจดีย์'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,929944494,-,https://www.wongnai.com/delivery/businesses/563953lh,6/29/2021 11:55
นายอ๊อฟผลไม้สดตามฤดูกาล,เครื่องดื่ม/น้ำผลไม้,-,13.56808346,100.8189529,https://img.wongnai.com/p/_-x_/2021/01/07/aee06d4672bc4ff2881da85a9005f609.jpg,เครื่องดื่ม/น้ำผลไม้,Beverage/Juice,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 11:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '128 ซอย หมู่บ้านแสงตะวัน ตำบลบางเสาธง อำเภอบางเสาธง สมุทรปราการ ประเทศไทย', 'hint': '', 'subDistrict': {'id': 963, 'name': 'บางเสาธง'}, 'district': {'id': 962, 'name': 'บางเสาธง'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,852357381,-,https://www.wongnai.com/delivery/businesses/719695tx,6/29/2021 11:55
ชาโกบ็อบ - ถนนทุ่งเสา 2,ร้านกาแฟ/ชา,ต่ำกว่า 100 บาท,6.9946221,100.4777615,https://img.wongnai.com/p/_-x_/2021/06/23/9c9fe11b7f4f4eaca78e924d6f4a71f1.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': True, 'message': 'จนถึง 17:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '13 ถนน ทุ่งเสา 2 ซอย 5 ตำบล หาดใหญ่ อำเภอหาดใหญ่ สงขลา 90110 ประเทศไทย', 'hint': '', 'subDistrict': {'id': 6641, 'name': 'หาดใหญ่'}, 'district': {'id': 1008, 'name': 'หาดใหญ่'}, 'city': {'id': 6542, 'name': 'สงขลา'}}",-,849999392,-,https://www.wongnai.com/delivery/businesses/701334Fj,6/29/2021 11:55
ขนมอาโป้งกิมฮั้วA-Pong Kim hua และขนมพื้นเมือง,อาหารใต้,ต่ำกว่า 100 บาท,7.883816233,98.38210936,https://img.wongnai.com/p/_-x_/2021/04/21/092ddd5424f747e79007e615e0fa7c97.jpg,อาหารใต้,Southern Food,"{'open': True, 'message': 'จนถึง 20:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '122 ถนนระนอง ', 'hint': '', 'subDistrict': {'id': 848, 'name': 'ตลาดเหนือ'}, 'district': {'id': 844, 'name': 'เมืองภูเก็ต'}, 'city': {'id': 843, 'name': 'ภูเก็ต'}}",-,089-466-5110,-,https://www.wongnai.com/delivery/businesses/629851UE,6/29/2021 11:55
ชานมมาจิเมะ ( majime ),ชานมไข่มุก,-,13.74408861,100.4994891,https://img.wongnai.com/p/_-x_/2020/04/13/c5281503def245f598fb92f6626833ce.jpg,ชานมไข่มุก,Pearl Tea/Bubble Tea,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 07:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '95/6-7 ถนน ตรีเพชร แขวง วังบูรพาภิรมย์ เขตพระนคร กรุงเทพมหานคร ประเทศไทย', 'hint': 'ข้างหลังเซเว่นตรงข้ามโรงเรียนเพาะช่างค่ะ', 'subDistrict': {'id': 4, 'name': 'วังบูรพาภิรมย์'}, 'district': {'id': 2, 'name': 'พระนคร'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,855554149,-,https://www.wongnai.com/delivery/businesses/542772Nu,6/29/2021 11:55
ร้าน กุยช่าย ยาย หลาน ศรีนคร(เจ้าเก่า),อาหารเช้า,ต่ำกว่า 100 บาท,7.007179253,100.4795982,https://img.wongnai.com/p/_-x_/2021/04/16/3ab1d525d1ad4fe082271d8734fc15be.jpg,อาหารเช้า,Breakfast/Brunch,"{'open': True, 'message': 'จนถึง 17:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '204/2 ถ.ประชาธิปัตย์ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110', 'hint': 'แยกไฟแดงเส้น รร. สุวรรณวงศ์ เยี่ยงเซเว่น ข้างร้านข้าวมันไก่เจ๊ต้อย กับข้าวหมูคู่แฝด', 'subDistrict': {'id': 6641, 'name': 'หาดใหญ่'}, 'district': {'id': 1008, 'name': 'หาดใหญ่'}, 'city': {'id': 6542, 'name': 'สงขลา'}}",https://www.facebook.com/ร้าน-กุยช่าย-ยาย-หลาน-ศรีนครเจ้าเก่า-348637159030452/,636624169,-,https://www.wongnai.com/delivery/businesses/366550rh,6/29/2021 11:55
ยำปลาดุกฟู (บ้านสมหวัง-สมุทรปราการ) สาขา ทรัพย์บุญชัย,อาหารไทย,-,13.59786609,100.6321927,https://img.wongnai.com/p/_-x_/2021/06/26/9cc676b89e914e62aac02f3892b8d681.jpg,อาหารไทย,Thai,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 10:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนนทรัพย์พัฒนา ตำบล บางเมือง อำเภอเมืองสมุทรปราการ สมุทรปราการ ประเทศไทย', 'hint': '', 'subDistrict': {'id': 26766, 'name': 'บางเมือง'}, 'district': {'id': 932, 'name': 'เมืองสมุทรปราการ'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,859978566,-,https://www.wongnai.com/delivery/businesses/978395Fa,6/29/2021 11:55
คน ละ ยำ BY สุนิ,อาหารอีสาน/ร้านส้มตำ,-,13.76481465,100.5325774,https://img.wongnai.com/p/_-x_/2021/03/01/d4b851cc0aa24bcbbd6ff4c005980c70.jpg,อาหารอีสาน/ร้านส้มตำ,Isan Food,"{'open': False, 'message': 'จะเปิดในวันอาทิตย์ เวลา 17:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '27 ซอย เสนารักษ์ แขวง ทุ่งพญาไท เขตราชเทวี กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 171, 'name': 'ทุ่งพญาไท'}, 'district': {'id': 170, 'name': 'ราชเทวี'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,944519001,-,https://www.wongnai.com/delivery/businesses/791798Hm,6/29/2021 11:55
Lanta specialty coffee,ร้านกาแฟ/ชา,ต่ำกว่า 100 บาท,13.121031,100.896938,https://img.wongnai.com/p/_-x_/2020/10/13/02f2e0e7e6934829ae5e7693f1848e3d.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 07:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '12/5 อ่าวอุดม 4 ตำบลทุ่งสุขลา อำเภอศรีราชา ชลบุรี ประเทศไทย', 'hint': '', 'subDistrict': {'id': 360, 'name': 'ทุ่งสุขลา'}, 'district': {'id': 352, 'name': 'ศรีราชา'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,655364456,-,https://www.wongnai.com/delivery/businesses/618452ZG,6/29/2021 11:55
SeaFresh @ PlangNam Chinatown,อาหารทะเล,-,13.74135204,100.5100484,https://img.wongnai.com/p/_-x_/2020/06/05/d5770ab0b5a04d91a94fedc4f97273ef.jpg,อาหารทะเล,Seafood,"{'open': False, 'message': 'จะเปิดในเวลา 03:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '449 ถนน เจริญกรุง แขวง ป้อมปราบ เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 36609, 'name': 'สัมพันธวงศ์'}, 'district': {'id': 68, 'name': 'สัมพันธวงศ์'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,909219463,-,https://www.wongnai.com/delivery/businesses/577608Ft,6/29/2021 11:55
ออดี้เมี่ยงปลาเผา,อาหารอีสาน/ร้านส้มตำ,-,13.10818985,100.9716097,https://img.wongnai.com/p/_-x_/2021/01/07/05acc445b0a7415080297590fc53d55b.jpg,อาหารอีสาน/ร้านส้มตำ,Isan Food,"{'open': True, 'message': 'จนถึง 20:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนน ไร่หนิ่ง-หนองขาม อำเภอหนองขาม อำเภอศรีราชา ชลบุรี ประเทศไทย', 'hint': '', 'subDistrict': {'id': 359, 'name': 'หนองขาม'}, 'district': {'id': 352, 'name': 'ศรีราชา'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,659932216,-,https://www.wongnai.com/delivery/businesses/617587vx,6/29/2021 11:55
ร้านหม่าล่า&อาหารตามสั่ง,ปิ้งย่าง,ต่ำกว่า 100 บาท,13.61141341,100.7171081,https://img.wongnai.com/p/_-x_/2021/06/29/2293bbe32cbb4838871b44c2b2269152.jpg,ปิ้งย่าง,Grill/BBQ,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 11:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'เลขที่ 300/53หมู่ 11 ซอย บัวแก้ว ตำบล บางพลีใหญ่ อำเภอบางพลี สมุทรปราการ ประเทศไทย', 'hint': '', 'subDistrict': {'id': 959, 'name': 'บางพลีใหญ่'}, 'district': {'id': 955, 'name': 'บางพลี'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,990289419,-,https://www.wongnai.com/delivery/businesses/983107Ge,6/29/2021 11:55
